Date,Frontera.norte,Noroeste,Noreste,Centro.norte,Centro.sur,Sur,Mexico,Nacional
Feb-06,82.94661851,80.89357985,81.9192019,81.10008157,79.93264445,80.04093339,80.08780031,80.7941357
Mar-06,83.28444919,80.86490956,81.95306768,81.1035379,79.97660138,80.06247728,80.24699866,80.89550592
Apr-06,84.15729622,80.94558644,81.93331264,81.306079,79.81362259,79.3798053,80.41171038,81.01411598
May-06,82.1522217,77.76785059,81.13746684,81.47405677,80.0002705,79.64843066,80.5019917,80.65345866
Jun-06,82.30417482,77.74984831,81.15863295,81.51345896,80.08345055,79.61678808,80.60467809,80.72310758
Jul-06,82.40665484,77.99054547,81.24964723,81.71530879,80.29106254,79.75211063,80.93065568,80.94446705
Aug-06,82.85686015,78.59195498,81.66591409,82.13836391,80.785409,80.27185695,81.25387658,81.35753346
Sep-06,83.40742521,79.50207026,82.28255348,82.96650122,81.7916847,81.134959,82.13325798,82.17883914
Oct-06,83.14663123,79.82877831,82.75596884,83.20291438,82.35839104,82.47606609,82.44407382,82.53811727
Nov-06,84.79973991,83.07385602,83.71691031,83.02387635,82.32052045,82.45182921,82.49093741,82.97118189
Dec-06,85.36302662,83.42990112,84.15363775,83.47181706,82.8716728,82.92714126,82.97128916,83.45113886
Jan-07,85.67965454,83.83661931,84.93960603,84.05386349,83.18748647,83.54854781,83.24971399,83.88213471
Feb-07,85.96942562,84.03264413,85.224643,84.32069237,83.31259468,83.56605222,83.5171121,84.11659644
Mar-07,86.55956916,84.28200905,85.05319749,84.48590508,83.48639364,83.78216435,83.71145815,84.29864909
Apr-07,86.64579373,84.46069836,84.17903708,84.74720383,83.45258061,83.05573135,83.84998139,84.24830877
May-07,84.72340997,80.83357225,84.17409832,84.71747937,83.40456611,82.83086701,83.81414453,83.83731114
Jun-07,84.79549936,80.95692121,84.29686177,84.6919025,83.55199091,82.89482543,83.95955948,83.93799177
Jul-07,85.02024864,81.33430234,84.65315798,85.01057638,83.89620753,83.27251673,84.36617,84.29451153
Aug-07,85.28245613,81.75702256,84.97064966,85.43639657,84.38041008,83.69935503,84.62874392,84.63792901
Sep-07,85.79061566,82.33242877,85.50403567,86.12420677,85.24128976,84.44059946,85.28000992,85.29511147
Oct-07,86.10512329,82.65113581,86.63007281,86.28596314,85.35828284,85.51981365,85.36546705,85.62749547
Nov-07,88.22822653,86.52629333,86.85443359,86.55624836,85.65313244,85.52519962,85.60254166,86.23157924
Dec-07,88.52647872,86.8376661,87.13805949,86.88943883,86.00411166,85.9170291,86.01466555,86.588099
Jan-08,88.87632429,87.34373021,87.72788847,87.27862189,86.23201147,86.36810427,86.40749266,86.98944233
Feb-08,89.05796128,87.48574819,87.93743297,87.38507694,86.46937892,86.39099465,86.83753498,87.24803983
Mar-08,89.43254341,88.01048133,88.55407236,88.07841728,87.33296364,87.01374769,87.45020744,87.88039693
Apr-08,89.67849545,88.36585968,87.82313597,88.50631126,87.66027375,86.49938735,87.91815413,88.080379
May-08,88.13352086,85.02610331,88.19777615,88.71645629,87.95444709,86.9255524,88.13386445,87.98521512
Jun-08,88.44590822,85.35814537,88.63027036,89.185135,88.28716728,87.3220946,88.44950449,88.34932041
Jul-08,88.84946746,85.99955994,89.14107919,89.71741024,88.66993075,87.7893277,88.96362559,88.84169006
Aug-08,89.27705649,86.46561898,89.6039115,90.22756494,89.24069465,88.3319644,89.49980014,89.35474751
Sep-08,89.83963644,86.90834172,90.13447536,90.8421009,89.90072495,88.75476322,90.18207881,89.96365843
Oct-08,90.66654416,87.24105053,91.52367782,91.24510929,90.55534516,89.89053011,90.49220548,90.57670692
Nov-08,92.98259253,91.74695461,92.32728453,91.65433908,91.28908786,90.56041041,91.22203691,91.60626978
Dec-08,92.53662777,92.33636261,92.93334086,92.28131783,92.26831314,91.43428441,92.00424529,92.24069566
Jan-09,93.18825932,92.59706229,93.60642321,92.32832396,92.30888877,91.7742739,92.04628468,92.4544696
Feb-09,94.25193122,92.79442063,93.81244003,92.4513694,92.26560809,91.75744274,92.18136208,92.65858923
Mar-09,94.93536691,93.33582254,94.29996613,92.79492887,92.83163817,92.57207104,92.71753663,93.19164489
Apr-09,95.08873356,94.06124776,93.82866738,93.3230565,93.24686215,92.3573054,93.28472385,93.51782254
May-09,92.98612633,90.26209987,93.92179827,93.43573295,93.49910734,92.49599418,93.4370305,93.24543317
Jun-09,93.25328113,90.5481361,94.15039228,93.51661113,93.60528024,92.5902487,93.62241733,93.41714191
Jul-09,93.45188033,90.74416093,94.45236214,94.00188024,93.7689353,92.77471825,93.82227674,93.67160186
Aug-09,93.61372808,90.88684567,94.7049444,94.36548644,94.03200065,93.11134151,93.96631335,93.89571969
Sep-09,93.80313942,91.35890546,95.02384715,94.82932629,94.70893746,93.70514495,94.4769886,94.36671195
Oct-09,94.06110636,91.38624226,96.24372072,94.90121801,94.89761415,94.63085893,94.49835288,94.6522036
Nov-09,96.28456934,95.50276368,96.32767963,94.92195601,94.87732634,94.73184591,94.6258494,95.14319406
Dec-09,96.57009987,95.84013975,96.62894395,95.36021899,95.22492426,94.99037257,95.10689033,95.53695186
Jan-10,97.40831572,96.66424414,97.6371564,96.54159351,96.34954555,96.33619239,96.09309313,96.57547944
Feb-10,97.88255083,97.10229962,98.15431506,97.15059933,96.81413655,96.66810293,96.75538587,97.13405005
Mar-10,98.33911698,97.75438222,98.7356776,97.77757808,97.56816706,97.37501178,97.55413433,97.8236434
Apr-10,98.35607919,97.68170635,97.68795507,97.66628417,97.16173447,96.47218819,97.4245703,97.5119472
May-10,96.095158,93.43516845,97.01205057,97.39530768,96.9933456,96.2554028,97.40044934,96.89751953
Jun-10,96.04639164,93.32915503,96.72983575,97.39323388,96.92707206,95.95917433,97.51967581,96.86717743
Jul-10,96.21884077,93.76254326,96.89775357,97.6780357,97.21042523,96.05814157,97.68300919,97.0775034
Aug-10,96.42380081,94.08858455,97.29355986,97.97389778,97.53232525,96.5664427,97.8456534,97.34713439
Sep-10,96.80615728,94.4699662,97.7436925,98.40663063,98.11999567,97.31576609,98.39905721,97.85743347
Oct-10,97.10370271,94.88335189,99.2994017,98.67898964,98.82804047,99.03793071,98.70022467,98.46151724
Nov-10,99.42257811,99.45126383,99.62818197,99.1075749,99.22094785,99.25269635,99.11717275,99.25041203
Dec-10,99.79574673,99.77463812,99.84548738,99.6529842,99.73693465,99.67212894,99.74087194,99.74209209
Jan-11,100.31,100.304,100.366,100.254,100.313,100.175,100.068,100.228
Feb-11,100.56,100.851,100.715,100.511,100.802,100.457,100.512,100.604
Mar-11,100.776,101.165,100.873,100.813,100.9,100.563,100.688,100.797
Apr-11,100.232,101.454,100.167,101.132,100.965,99.801,101.131,100.789
May-11,97.23,95.482,100.023,100.932,100.983,99.953,100.998,100.046
Jun-11,97.02,95.493,100.039,100.914,100.976,100.073,101.026,100.041
Jul-11,97.416,95.803,100.369,101.441,101.566,100.463,101.594,100.521
Aug-11,97.521,95.896,100.572,101.61,101.862,100.723,101.661,100.68
Sep-11,97.81,96.22,100.79,101.90,102.10,100.89,101.89,100.93
